"accession","description","I_mean","VC_mean","I_SD","VC_SD","p.val","q.val","p.adj","IvsVC.FC","direction","negLog10P"
"SNX27","Sorting nexin-27 ",0.0883624662437298,0.0909500226090818,0.0288936335935881,0.0329010940301816,0.923401961319713,0.559707324785573,0.967355772767995,-0.041640310867508,"NS",0.0346092073358588
"SNX3","Sorting nexin-3 ",0.410029501524045,0.329476227205073,0.083697184987392,0.0171161101117232,0.177766781376785,0.263325849223111,0.455112465184549,0.315553341236635,"NS",0.750149390793272
"SNX4","Sorting nexin-4 ",0.0975061494348403,0.0958204061804227,0.0327893767732814,0.0245710257741745,0.946611881872468,0.566845560753332,0.979692959481492,0.0251602793611679,"NS",0.0238280485694173
"SNX5","Sorting nexin-5 ",0.291577190172643,0.248564803287392,0.0476818124329182,0.0240382724371343,0.235442543799327,0.294710322053116,0.509355012356889,0.230255837710481,"NS",0.628115058621482
"SNX6","Sorting nexin-6 ",0.215304178803943,0.203687212143175,0.015707863591936,0.0231500400949865,0.511778802650627,0.415005350750771,0.717263834151475,0.0800209127055714,"NS",0.290917706105165
"SNX7","Sorting nexin-7 ",0.0852646931826072,0.0993532346140251,0.0231113900118639,0.00748698449402661,0.371992798798986,0.359128840271319,0.620691103045735,-0.22061847059592,"NS",0.42946546730126
"SNX9","Sorting nexin-9 ",0.265922204718152,0.281737705274541,0.0341284024452731,0.0131481298059561,0.495503905696312,0.409447018534995,0.707657233491115,-0.0833484057141397,"NS",0.304952917938199
"SOAT1","Sterol O-acyltransferase 1 ",0.0198292959064661,0.0659934563519328,0.00786891544306144,0.0203234729266478,0.0214119157560568,0.11581678826996,0.200168970022531,-1.73468952804137,"Down",1.66934447399175
"SODC","Superoxide dismutase [Cu-Zn] ",10.2114252583411,4.22896589938231,1.45735192995496,0.371007101165843,0.0023256351268958,0.0719229330737184,0.124306153273807,1.27180741200582,"Up",2.63345842151033
"SODM","Superoxide dismutase [Mn], mitochondrial ",2.57475292732872,1.36245468774607,0.154493928648806,0.180131264585667,0.000900790733957178,0.0673829587917818,0.116459605381062,0.918225748453492,"Up",3.04537608986836
"SORC2","VPS10 domain-containing receptor SorCS2 ",0.06206105804865,0.0515492273311261,0.0188026047895277,0.00888317379619215,0.430711546627073,0.380973952704568,0.658446541796095,0.267737489609723,"NS",0.365813485402004
"SORCN","Sorcin ",0.302857303073088,0.236900700308525,0.0687611142507974,0.0107519704320739,0.176046059528385,0.262465926837295,0.45362624042526,0.354355737451205,"NS",0.754373691378977
"SPART","Spartin ",0.0876773542421018,0.150504357154091,0.00392529902468771,0.0508319186871571,0.0997113483840611,0.205677258048049,0.35547700394326,-0.779529084915872,"NS",1.00125541079465
"SPAS2","Spermatogenesis-associated serine-rich protein 2 ",0.0491935815377113,0.0563978236630247,0.0230885587715799,0.010421230639604,0.648114155995345,0.466921086694921,0.80699106236367,-0.197169397236221,"NS",0.188348492659604
"SPB6","Serpin B6 ",4.82906799550011,5.34272480965669,0.36651258638807,0.345505832637293,0.152091671603385,0.246079529943858,0.42530523241307,-0.145830932010551,"NS",0.817894566852473
"SPCS","O-phosphoseryl-tRNA(Sec) selenium transferase ",1.84944240822585,1.5118982178129,0.276387701104579,0.312580227803664,0.233772285108536,0.294063117963166,0.508236433798332,0.290729356076804,"NS",0.631206977938468
"SPCS2","Signal peptidase complex subunit 2 ",0.132109442583917,0.245175570375883,0.0574056041671409,0.111048258958227,0.192275424510492,0.271308365220397,0.468908841592782,-0.892081646542819,"NS",0.716076221125709
"SPCS3","Signal peptidase complex subunit 3 ",0.211833807274259,0.237387532387464,0.0204565300698317,0.0406788744065626,0.386067514495879,0.362884339235439,0.62718182318051,-0.164311314219065,"NS",0.41333674038251
"SPD2A","SH3 and PX domain-containing protein 2A ",0.0352153481572047,0.0428485299646334,0.00602343147595549,0.00978820109825562,0.314092974177422,0.334913535175439,0.578839202710482,-0.283041363579818,"NS",0.502941778055818
"SPD2B","SH3 and PX domain-containing protein 2B ",0.0526663423161381,0.0463499866953551,0.013312631306006,0.0017376284661502,0.460874762092914,0.395693000728985,0.683885830234073,0.184312342896468,"NS",0.336417073571911
"SPEE","Spermidine synthase ",0.177153311405527,0.222643955059556,0.0238505404320585,0.120760179075104,0.556931135674476,0.429975390465446,0.743136917627923,-0.329740009105807,"NS",0.254198501855927
"SPEG","Striated muscle-specific serine/threonine-protein kinase ",0.101005534231994,0.0940253379021458,0.0363082931093792,0.0302673488891863,0.810743710024554,0.523030740937271,0.90396674150124,0.103312851334965,"NS",0.091116412019435
"SPNS1","Protein spinster homolog 1 ",0.0605941831460645,0.0740071908469647,0.00683425706003197,0.00564808771952464,0.0587799396174166,0.167872303372587,0.290137781951568,-0.288486149723302,"NS",1.23077086439876
"SPRC","SPARC ",0.723083811652941,0.454989328068831,0.0268483316225891,0.0276069891324692,0.00027125154218796,0.0484174761373085,0.0836811007649855,0.668330170872098,"Up",3.56662778397543
"SPRE","Sepiapterin reductase ",0.383147690710377,0.371923815563634,0.0302268975451187,0.0333672791648158,0.688150159096039,0.47943973028241,0.828627338333833,0.0428934787420601,"NS",0.162316785381773
"SPRY4","SPRY domain-containing protein 4 ",0.0776175818185139,0.0767652178286295,0.0379364124794374,0.0423010339132041,0.980515815739807,0.573985030741278,0.99203227898207,0.0159307098863203,"NS",0.00854539676098146
"SPS1","Selenide, water dikinase 1 ",0.0382274309175211,0.0499777760865771,0.0206574035129179,0.0244418318665955,0.559366446997413,0.430180978241044,0.743492239977173,-0.386678458932475,"NS",0.252303587876729
"SPSY","Spermine synthase ",0.235327765381199,0.171966073405265,0.043950383378602,0.00946820579376979,0.0711290821908765,0.180858957793597,0.31258293242002,0.452547579757595,"NS",1.14795279515438
"SPT5H","Transcription elongation factor SPT5 ",0.0261882330880217,0.0627556339069184,0.00729665459764196,0.0213609715870944,0.0485200801086569,0.156512493229997,0.270504345988956,-1.26082625849764,"Down",1.31407849076674
"SPTB2","Spectrin beta chain, non-erythrocytic 1 ",1.07253693165622,1.15551683602565,0.142086993478452,0.274888028710636,0.666464605643832,0.472257489039122,0.816214096233117,-0.10751095397398,"NS",0.176222909988668
"SPTN1","Spectrin alpha chain, non-erythrocytic 1 ",0.778179235830621,0.760812002013582,0.170089850814445,0.0442449168161627,0.872409557360738,0.543331986295322,0.939053877262799,0.0325624800892116,"NS",0.0592795853144581
"SQOR","Sulfide:quinone oxidoreductase, mitochondrial ",0.235661499907842,0.237704136065677,0.052437284392467,0.0190050607771843,0.952465517335284,0.568934414106018,0.98330317549923,-0.012450922172243,"NS",0.0211507383841961
"SQSTM","Sequestosome-1 ",0.09589399013091,0.133932814835383,0.00632874617214829,0.0187484463479792,0.0291169268916672,0.128011631772116,0.221245614435451,-0.481997171622667,"Down",1.5358544639888
"SR140","U2 snRNP-associated SURP motif-containing protein ",0.0217612407133412,0.0226689962016015,0.00737181394722382,0.019002879871902,0.942218086754008,0.565320061801518,0.977056402566761,-0.0589596950471479,"NS",0.0258485633305714
"SRA1","Steroid receptor RNA activator 1 ",0.0261479978579059,0.0109363261826246,0.00252210196963385,0.00359373869207637,0.0038799704334299,0.0821848030458432,0.142041992555046,1.25757230613802,"Up",2.41117158385094
"SRBS1","Sorbin and SH3 domain-containing protein 1 ",0.189881628408904,0.206667814158901,0.00834463135098413,0.027723681929603,0.37209226084444,0.359128840271319,0.620691103045735,-0.122213397785192,"NS",0.429349362785527
"SRBS2","Sorbin and SH3 domain-containing protein 2 ",0.551953178668294,0.528151391748648,0.171932551237922,0.167377402861478,0.871928549285651,0.543233073024486,0.938882923052787,0.0635943609929975,"NS",0.0595191021343455
"SRC8","Src substrate cortactin ",0.721991490228478,0.418919884166373,0.0546933117742114,0.154967142925013,0.0330804752228545,0.134865280994808,0.233090942960746,0.78530746903846,"Up",1.48042826014788
"SRCA","Sarcalumenin ",3.72762326583259,4.13847762261789,0.457212124656212,0.553540611702291,0.377701697873938,0.35990625537115,0.622034728457368,-0.150844095918949,"NS",0.422851062893881
"SRGP2","SLIT-ROBO Rho GTPase-activating protein 2 ",0.0253072477026545,0.0381155612453102,0.00462293031671061,0.0100561978076859,0.115533165686609,0.221031902016592,0.382014808299237,-0.590829504467531,"NS",0.937293326533053
"SRP09","Signal recognition particle 9 kDa protein ",0.204248795261394,0.185920788390475,0.0376195700813179,0.0226997534859835,0.50996865252192,0.414327114393248,0.716091621770652,0.135639477256261,"NS",0.292456518912195
"SRP14","Signal recognition particle 14 kDa protein ",0.0618861211844476,0.106297755201394,0.0305227463123134,0.0152347979174211,0.0871696422212863,0.194481510817904,0.336127121899673,-0.78042332374027,"NS",1.05963473652713
"SRP54","Signal recognition particle 54 kDa protein ",0.099983669389278,0.10355122812938,0.0282076955736036,0.00560794979194841,0.840389500219586,0.531938519913161,0.919362272403341,-0.0505802843383371,"NS",0.0755193822836734
"SRP68","Signal recognition particle subunit SRP68 ",0.0996337296542419,0.109757922478277,0.00667802722939859,0.026277351637844,0.553022540032306,0.428440274609002,0.740483739583187,-0.139618944210088,"NS",0.25725716740749
"SRPK1","SRSF protein kinase 1 ",0.0764023435800448,0.124866656164529,0.0418687727796398,0.0204214446965149,0.145901946727028,0.242938436647674,0.419876404526941,-0.708699479964335,"NS",0.835938913403562
"SRPRA","Signal recognition particle receptor subunit alpha ",0.0673060060939259,0.0493997342607603,0.00432055228556152,0.0132864619016804,0.0906246197845246,0.196445065202554,0.339520780665642,0.446231969335877,"NS",1.04275380249907
"SRPRB","Signal recognition particle receptor subunit beta ",0.192765062282827,0.191388518891761,0.0488311780019039,0.015762609738904,0.965166611578295,0.571785436051687,0.988230666020259,0.010339306574944,"NS",0.0153977102382957
"SRRM1","Serine/arginine repetitive matrix protein 1 ",0.150860389502,0.102655501594144,0.0202343195103031,0.0384382996137242,0.126965656327515,0.231252536991218,0.399679380132109,0.555403108331352,"NS",0.896313737977312
"SRRM2","Serine/arginine repetitive matrix protein 2 ",0.0780238392981961,0.0107868137370661,0.0670510396594417,0.0104098514736285,0.161248000187711,0.252919320456655,0.437126608593223,2.85464621313451,"NS",0.792505662818758
"SRRT","Serrate RNA effector molecule homolog ",0.13508803691481,0.13499338175392,0.0246379140572481,0.0195539420602659,0.996090858346395,0.577841355271404,0.998697258393074,0.00101123977706242,"NS",0.00170104563374892
"SRS10","Serine/arginine-rich splicing factor 10 ",0.088617561153353,0.0536794124167147,0.0150763586833409,0.0178328150863996,0.0605921656178967,0.169343697515476,0.29268082821005,0.723223743257414,"NS",1.21758352515498
"SRSF1","Serine/arginine-rich splicing factor 1 ",0.650436880564794,0.372225411352436,0.178307924262059,0.018540618947887,0.0547714257476474,0.164035451206051,0.283506457099819,0.805232512598246,"NS",1.26144595386258
"SRSF2","Serine/arginine-rich splicing factor 2 ",0.949380849249491,0.566419668891619,0.0651059703990808,0.0532206122900153,0.00139676025902733,0.0673829587917818,0.116459605381062,0.745115584463499,"Up",2.85487813011808
"SRSF3","Serine/arginine-rich splicing factor 3 ",0.784531961565729,0.800129141530834,0.0840044289563089,0.0597246596333632,0.806188441291941,0.522290276217859,0.902686978330142,-0.0284006477155707,"NS",0.0935634328253812
"SRSF5","Serine/arginine-rich splicing factor 5 ",0.972635708281095,0.592003597726137,0.157223938748557,0.340305014022681,0.153453392908333,0.246542824703116,0.426105956005588,0.716293614641268,"NS",0.814023504722699
"SRSF6","Serine/arginine-rich splicing factor 6 ",0.370575381723912,0.240740793621553,0.0435994084741832,0.119650944769172,0.152168311524731,0.246079529943858,0.42530523241307,0.622286414839417,"NS",0.817675778332895
"SRSF7","Serine/arginine-rich splicing factor 7 ",0.656965685266202,0.48843656111016,0.121317850126466,0.0389880445334418,0.0837924835032259,0.194481510817904,0.336127121899673,0.427646822527769,"NS",1.07679493744945
"SSBP","Single-stranded DNA-binding protein, mitochondrial ",0.229875603611678,0.092626025796244,0.0471406234584789,0.00518977320209583,0.00742419063384238,0.0860042992311331,0.14864332064258,1.31136384300693,"Up",2.129350885097
"SSRA","Translocon-associated protein subunit alpha ",0.0136900932326354,0.0973340477303252,0.00956558553722409,0.117858549011585,0.287708863353459,0.32217723899567,0.556826752475169,-2.82981228046516,"NS",0.541046758734611
"SSRD","Translocon-associated protein subunit delta ",0.514957926391475,0.504537593429093,0.0213383526247076,0.015002702358243,0.527051994914447,0.419763144880545,0.725486845381212,0.0294927950986059,"NS",0.278146538505565
"SSRP1","FACT complex subunit SSRP1 ",0.0159568096472426,0.0375438817850967,0.00858781564469821,0.00932320816283094,0.0419803640823179,0.147403268744542,0.254760651916664,-1.23440559022788,"Down",1.37695379923966
"SSU72","RNA polymerase II subunit A C-terminal domain phosphatase SSU72 ",0.0154221281828628,0.0192918364994042,0.0251664424597691,0.00876857843424575,0.813820459094973,0.523030740937271,0.90396674150124,-0.322988623972498,"NS",0.089471396369727
"ST17B","Serine/threonine-protein kinase 17B ",0.0755611273364166,0.0843645628572817,0.0066929665318483,0.0128142843935415,0.35104537993608,0.34983953900573,0.604636177897685,-0.158992899184243,"NS",0.454636738286534
"STA5B","Signal transducer and activator of transcription 5B ",0.0832858677543614,0.0481580816299912,0.056965365927068,0.0268348828843305,0.388644823108287,0.363774393431235,0.628720125479322,0.790293790973493,"NS",0.410447112881891
"STABP","STAM-binding protein ",0.0253844312086349,0.0259382645203739,0.00351851642458954,0.00642710808127817,0.902159855623182,0.552616542916621,0.955100602126807,-0.0311380210305819,"NS",0.0447165020767324
"STAC3","SH3 and cysteine-rich domain-containing protein 3 ",0.0165966884410327,0.0342805623482932,0.0129921675119534,0.00959012173253865,0.130726929754103,0.234045251551096,0.40450609658115,-1.04649536857524,"NS",0.883634938518215
"STAM1","Signal transducing adapter molecule 1 ",0.101759582269817,0.176584892667918,0.0392002896094596,0.0666464780202347,0.169014254832351,0.257288495825824,0.444677960573869,-0.795197268281614,"NS",0.7720766650079
"STAM2","Signal transducing adapter molecule 2 ",0.0474278894519878,0.031729961159561,0.00708668142800017,0.00205308615852757,0.0211077233222611,0.115761780695459,0.200073899094596,0.579889914442667,"Up",1.67555860714238
"STAT3","Signal transducer and activator of transcription 3 ",0.171067087671415,0.154402830096799,0.077785139754212,0.0199476406915304,0.737442204398541,0.498979988812765,0.86239924206577,0.147863023808267,"NS",0.132272011003169
"STAU1","Double-stranded RNA-binding protein Staufen homolog 1 ",0.0175142811670556,0.041555659264554,0.0256726019606697,0.0181481766066678,0.255950032597266,0.305295878904915,0.527650287539278,-1.24651318675396,"NS",0.591844810802887
"STIM1","Stromal interaction molecule 1 ",0.0939194702879194,0.101139450017255,0.0193970449933009,0.0200486395405886,0.677158671942476,0.47511995239388,0.821161361219552,-0.106849661730067,"NS",0.169309555428774
"STIP1","Stress-induced-phosphoprotein 1 ",1.42747565979793,1.24022637369421,0.137866220928984,0.0819625824010853,0.113226060613503,0.218217261685668,0.377150197007206,0.202862671927203,"NS",0.946053602493673
"STK24","Serine/threonine-protein kinase 24 ",0.0638966379955605,0.0515808892276452,0.0076338855771807,0.013102772937246,0.232258202382126,0.29371521273477,0.507635140736473,0.308903379247386,"NS",0.634028939610345
"STK25","Serine/threonine-protein kinase 25 ",0.0276239193896052,0.0494113338359414,0.00700262414722097,0.00819389958120446,0.0248709735692975,0.121626960210943,0.210210831400775,-0.838923971864119,"Down",1.60430721402648
"STK3","Serine/threonine-protein kinase 3 ",0.0126934250659674,0.0234010721358533,0.00485738758168294,0.00615958958317787,0.0773033349310072,0.188245319451429,0.325348960794212,-0.882493225359161,"NS",1.11180176984762
"STML2","Stomatin-like protein 2, mitochondrial ",0.163144870095711,0.206936246868171,0.0474567144968853,0.0197727067247762,0.214150569211371,0.284820421318877,0.492262056549969,-0.343032744960487,"NS",0.669280766912852
"STMN1","Stathmin ",0.578110119919875,0.329507516563018,0.097206703103059,0.0221555641824987,0.0124582419935796,0.0970700741982751,0.167768568465122,0.811032951550925,"Up",1.90454323748054
"STOM","Stomatin ",1.16176461333776,0.822327287430702,0.365261498872282,0.083803082582723,0.191766274451259,0.271267872528534,0.468838857089286,0.498533184009106,"NS",0.717227768946353
"STON1","Stonin-1 ",0.00995642167597736,0.0124132548954644,0.00509717854292364,0.00281035942053631,0.505247505998075,0.412179883283589,0.7123805100567,-0.318182218008743,"NS",0.296495821571089
"STRAP","Serine-threonine kinase receptor-associated protein ",0.772482172495167,0.635266159022337,0.142484038043068,0.0216026334270084,0.174458862620018,0.260806638218174,0.450758451576847,0.282140470556502,"NS",0.758306963222452
"STRN","Striatin ",0.0430981581932398,0.0571101609560816,0.0115791018779806,0.00555347834209033,0.131772595164118,0.234506074703802,0.405302548435995,-0.406121233785111,"NS",0.880174900868905
"STRN3","Striatin-3 ",0.353881835700162,0.240698919702822,0.0496457780789138,0.0530065950700794,0.0541322677942199,0.162941405982792,0.281615592150368,0.556038045211898,"NS",1.26654377837938
"STRN4","Striatin-4 ",0.00167692280740888,0.00481117223310713,0.000543906898560636,0.00573595136447112,0.399436471198313,0.366473526537886,0.633385102828311,-1.52057216689108,"NS",0.398552283689052
"STRP1","Striatin-interacting protein 1 ",0.0324065798992331,0.034015329931094,0.00493783720624259,0.00551594416330727,0.725746876366409,0.494727787202014,0.855050058674773,-0.0698983119256156,"NS",0.139214824707107
"STT3A","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A ",0.250791690707335,0.27574977573056,0.0160127015232445,0.0328037478216061,0.301879280850658,0.329014861070912,0.568644380891994,-0.136870163261108,"NS",0.520166693273733
"STT3B","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B ",0.114785997218689,0.0998577691954088,0.00996087295407082,0.0205614682446425,0.321003362685576,0.337842020009756,0.583900574224647,0.201000075314984,"NS",0.493490418099362
"STX12","Syntaxin-12 ",0.250184118097435,0.395752151782684,0.0344556040291793,0.231035267163111,0.341161025277146,0.344824918968817,0.595969288210643,-0.66160698571096,"NS",0.467040589092693
"STX7","Syntaxin-7 ",0.239151759512476,0.248902690147253,0.0530407814164946,0.00795189518554696,0.768581626895875,0.509160424325258,0.879994336191214,-0.0576554173807197,"NS",0.114310001647769
"STX8","Syntaxin-8 ",0.0646166017820937,0.10546302920545,0.0234284518953962,0.00625778352944488,0.0433528592930306,0.148036468207361,0.255855025937776,-0.706760555139543,"Down",1.36298225379943
"STXB1","Syntaxin-binding protein 1 ",0.0253953547237205,0.0319908940567576,0.00197620262821465,0.00462559033926278,0.0856226280114347,0.194481510817904,0.336127121899673,-0.333096686602236,"NS",1.06741144651632
"STXB3","Syntaxin-binding protein 3 ",0.0329808992990481,0.0398869414589578,0.00865606892485626,0.0191432315985789,0.599568167774516,0.447973525503522,0.774243531847795,-0.274285763770166,"NS",0.222161432739792
"STYL2","Serine/threonine/tyrosine-interacting-like protein 2 ",0.00642798311072224,0.0161311051414453,0.0019768566562193,0.014664749873435,0.319490918700171,0.337115824333878,0.582645472588291,-1.32740723736086,"NS",0.495541481838776
"SUCA","Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial ",1.41233781141842,1.16535377717398,0.233731646873008,0.250854719708752,0.280204451645458,0.319416794680329,0.552055809474069,0.277317208739188,"NS",0.552524969301136
"SUCB1","Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial ",1.19879445887197,1.4839681515027,0.192464718953475,0.109403749517767,0.0895012642040228,0.1948975440385,0.33684616222626,-0.307875809103324,"NS",1.04817083023768
"SUCB2","Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial ",0.199715535869656,0.178816009349988,0.00484668290095867,0.023468876708671,0.205423005702452,0.28063324245685,0.485025253555931,0.159470657972099,"NS",0.687350920572542
"SUMO2","Small ubiquitin-related modifier 2 ",2.4806601492651,1.01706416794105,0.0952841153809718,0.250468920694647,0.000696558734760048,0.0621666805033477,0.107444184836737,1.28631339574629,"Up",3.15704225740698
"SUN1","SUN domain-containing protein 1 ",0.00327661612322442,0.00736332039542247,0.00196719170871751,0.00409977521174368,0.194551278694737,0.272794504466009,0.471477372170671,-1.16814981621343,"NS",0.71096591043596
"SUN2","SUN domain-containing protein 2 ",0.0128059547432176,0.0236423155586728,0.0151102270629264,0.00954970335342345,0.352959106851834,0.350621364812028,0.605987426440503,-0.884556525295808,"NS",0.452275608202423
"SUOX","Sulfite oxidase, mitochondrial ",0.191538121833247,0.238752326898745,0.020026434651847,0.0678079967930028,0.311797693930696,0.333466171535059,0.576337688953533,-0.317883233505795,"NS",0.506127101196174
"SURF4","Surfeit locus protein 4 ",0.268283065161937,0.462490651986099,0.0525505036858618,0.126549810888012,0.0700803988344996,0.180353360367375,0.311709096100048,-0.785668215494254,"NS",1.15440343521998
"SURF6","Surfeit locus protein 6 ",0.00581769115682296,0.00570258502020876,0.00442277471140305,0.00153739862803004,0.968077916469195,0.571958077003314,0.988529045572887,0.0288306593351851,"NS",0.0140896867713395
"SUV3","ATP-dependent RNA helicase SUPV3L1, mitochondrial ",0.0383297824435173,0.0324445063046227,0.0180812120291311,0.00549687298750747,0.618239293191931,0.454193288821738,0.784993299958175,0.240491596289923,"NS",0.208843396111715
"SVIL","Supervillin ",0.00676905292806449,0.0107637353855403,0.00350549022361299,0.0108319131325422,0.576181269157626,0.437830538603288,0.756713161069083,-0.669152926833774,"NS",0.239440864128683
"SWI5","DNA repair protein SWI5 homolog ",0.153949841492926,0.0989544738115984,0.0187390382081752,0.0133769509171145,0.0144088676638409,0.100860148531574,0.174319046050781,0.637623542715014,"Up",1.84137014733786
"SYAC","Alanine--tRNA ligase, cytoplasmic ",0.705993100584718,0.77059245687633,0.0691777954260334,0.113575076663371,0.447498835320241,0.389238144383823,0.67272974513143,-0.126313979281896,"NS",0.349208090660138
"SYAM","Alanine--tRNA ligase, mitochondrial ",0.0153220694508699,0.0173328918587753,0.00508011433328691,0.00114804674154468,0.540286757127203,0.423909210600704,0.732652591532932,-0.177901211347483,"NS",0.267375677245302
"SYAP1","Synapse-associated protein 1 ",0.126116512669502,0.0958208065217388,0.0111472158154627,0.0034247017759904,0.0108245000514255,0.0928911721412138,0.160546070474268,0.396346321009355,"Up",1.96559215316593
"SYCC","Cysteine--tRNA ligase, cytoplasmic ",0.331478486314331,0.268785282659085,0.019563293869681,0.0459209250742844,0.095224747450193,0.201749147409264,0.348687954855944,0.302461093785143,"NS",1.02125017047729
"SYDC","Aspartate--tRNA ligase, cytoplasmic ",0.937219657235269,1.13751220153376,0.179953729730278,0.136894758574201,0.199737948198456,0.27637630429581,0.477667883869951,-0.279422901772586,"NS",0.699539415712644
"SYEP","Bifunctional glutamate/proline--tRNA ligase ",0.821310850013852,0.799343456106212,0.0615194982098954,0.120349945310769,0.792286532240704,0.516318083402085,0.89236509233618,0.0391128339563674,"NS",0.101117726407451
"SYFA","Phenylalanine--tRNA ligase alpha subunit ",0.160242167720531,0.155763693371074,0.0313997650095137,0.0193161653823517,0.843629500201884,0.533421861756289,0.921925968162527,0.0408948449970128,"NS",0.0738482421723705
"SYFB","Phenylalanine--tRNA ligase beta subunit ",0.190033852622769,0.214404082817425,0.0534236281370821,0.0296545488256463,0.527677294766608,0.419806455474383,0.725561700133179,-0.174075935677907,"NS",0.277631592519327
"SYHM","Histidine--tRNA ligase, mitochondrial ",0.0354024520075789,0.0317275707353472,0.00476529165942458,0.00512936562308158,0.41470715505462,0.374804122969246,0.647783075110635,0.158112222628774,"NS",0.382258471571278
"SYIC","Isoleucine--tRNA ligase, cytoplasmic ",0.430289126983404,0.418198766649401,0.0743526483614349,0.0365529152631758,0.812916079987843,0.523030740937271,0.90396674150124,0.0411175780078408,"NS",0.0899542857458542
"SYIM","Isoleucine--tRNA ligase, mitochondrial ",0.177455372756956,0.250327240264422,0.0255382013619423,0.0404719590020767,0.0577335970235788,0.166751624152659,0.28820088481835,-0.496359036594521,"NS",1.23857138345363
"SYJ2B","Synaptojanin-2-binding protein ",0.0572808247155311,0.052322883671557,0.0107191710061734,0.00531418232316923,0.51259105663139,0.415005350750771,0.717263834151475,0.130610210035899,"NS",0.290228975384549
"SYK","Lysine--tRNA ligase ",0.303424996066499,0.514884744895558,0.107060268896676,0.0913783793604157,0.0599151417527536,0.168419664163082,0.291083798909047,-0.762909587026458,"NS",1.22246340885182
"SYLC","Leucine--tRNA ligase, cytoplasmic ",0.515896974740963,0.552124904459162,0.07650702688332,0.0267675458878545,0.482051720049834,0.404344876399486,0.698839077233899,-0.0979116911763947,"NS",0.316906363156945
"SYMC","Methionine--tRNA ligase, cytoplasmic ",0.295603520549806,0.312038494575244,0.027661448950349,0.0608198713429558,0.691999380727478,0.48061184169712,0.830653126979321,-0.0780605662380179,"NS",0.159894294194629
"SYNC","Asparagine--tRNA ligase, cytoplasmic ",1.21500616763422,1.22451560786969,0.166366571287388,0.112954028064003,0.938654322362518,0.564129961561194,0.974999523396757,-0.0112475255564969,"NS",0.0274943156470592
"SYNCI","Syncoilin ",0.236923595040837,0.220510620515691,0.0321112383230039,0.00675673186723767,0.435182242186737,0.382682927453573,0.661400204390378,0.103573740248583,"NS",0.36132883453611
"SYNJ2","Synaptojanin-2 ",0.0944891948476089,0.0679089176332891,0.0283710723755712,0.0316252198019408,0.339487771595109,0.343926156034684,0.594415934387702,0.476548323708312,"NS",0.469175864459804
"SYNP2","Synaptopodin-2 ",0.46505019809023,0.345433259299765,0.0497264044685373,0.0631170708665286,0.0614291467680592,0.169576254081315,0.293082761374933,0.428979454553492,"NS",1.21162551685522
"SYP2L","Synaptopodin 2-like protein ",0.61148363653697,0.48932199523133,0.0391867789647794,0.0582881781430457,0.0394510630308462,0.143998781896933,0.24887659455399,0.321529758387462,"Up",1.40394128999041
"SYPL1","Synaptophysin-like protein 1 ",1.14400156049234,0.854412341085869,0.160965247724224,0.220243779523001,0.139812049152052,0.239041900761848,0.413141926852568,0.421084629549149,"NS",0.85445539901413
"SYQ","Glutamine--tRNA ligase ",0.219533907581844,0.442289369462079,0.0802045158132831,0.120144637250783,0.0557551052928323,0.165317214939185,0.285721760512272,-1.01054678214533,"NS",1.25371535968802
"SYRC","Arginine--tRNA ligase, cytoplasmic ",0.617578717923158,0.566189392936655,0.0390701991745293,0.0741428581932365,0.348073345304354,0.348852614229521,0.602930451820366,0.125338315591085,"NS",0.458329232764136
"SYSC","Serine--tRNA ligase, cytoplasmic ",0.972671826254321,1.06144521268179,0.156821782628202,0.152599848818476,0.520987246263791,0.417577227100175,0.721708870554017,-0.126004871936249,"NS",0.28317290807294
"SYTC","Threonine--tRNA ligase 1, cytoplasmic ",0.632812590959627,0.732623768944441,0.126863215343012,0.108223621950976,0.358420003828918,0.351705693679338,0.607861498375819,-0.211294202867671,"NS",0.445607759863483
"SYTM","Threonine--tRNA ligase, mitochondrial ",0.0075701204408975,0.016701829091721,0.00399671686415963,0.000774253115383436,0.0177632875158534,0.107480891619119,0.18576183724206,-1.14161794847547,"Down",1.75047665466853
"SYVC","Valine--tRNA ligase ",2.4592227357318,1.50053849801189,1.95622658077674,1.13244767777055,0.503318549196216,0.411295332202031,0.710851718923976,0.712722074662676,"NS",0.298157063910202
"SYVN1","E3 ubiquitin-protein ligase synoviolin ",0.049046016954169,0.0480204737563805,0.00636327765171398,0.00392820451551191,0.823914197093299,0.525978231167447,0.909060960502984,0.0304863425257141,"NS",0.0841180136295557
"SYWC","Tryptophan--tRNA ligase, cytoplasmic ",0.306409773496018,0.408362735479445,0.023543514024509,0.064254167301373,0.0612952998086605,0.169576254081315,0.293082761374933,-0.4143889059053,"NS",1.21257282638573
"SYYC","Tyrosine--tRNA ligase, cytoplasmic ",0.434518585096449,0.427263710387647,0.0697187235490261,0.0153747282269647,0.868839891108041,0.542444772506988,0.937520484109237,0.0242910978483202,"NS",0.0610602475038665
